Season,Name,Team,Batting,Base Running,Fielding,Positional,Offense,Defense,League,Replacement,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
2025,"José Ramírez","CLE",21.654790903517434,5.447144581004977,5.474878787994385,1.9644482135772705,27.10193548452241,7.439327001571655,2.2320833019912243,17.0249107722193,53.798256560304594,5.504234920899467,44.03387936719574,"Jose Ramirez",13510,608070
2025,"Maikel Garcia","KCR",10.773325460259102,1.7236374765634537,14.316905975341797,1.962733507156372,12.496962936822555,16.27963948249817,2.1921533681452274,16.720350651070476,47.68910643853643,4.879192408609862,39.0335392688789,"Maikel Garcia",22715,672580
2025,"Junior Caminero","TBR",19.07618042953468,0.06976745836436749,-1.8791180849075317,2.1559207439422607,19.145947887899048,0.276802659034729,2.491627871990204,19.00455155968666,40.91892997861064,4.186518629309902,33.49214903447922,"Junior Caminero",28163,691406
2025,"Manny Machado","SDP",19.15279117449837,-0.549316531047225,-4.179281234741211,2.147918701171875,18.603474643451143,-2.031362533569336,1.747665879316628,18.791359474882483,37.11113746408092,3.796933801286333,30.375470410290664,"Manny Machado",11493,592518
2025,"Eugenio Suárez","- - -",18.240864435332025,-3.2844269536435604,-1.8609799146652222,2.310813069343567,14.956437481688464,0.4498331546783447,2.0544666219502687,19.37002370506525,36.83076096338233,3.768247776407165,30.14598221125732,"Eugenio Suarez",12552,553993
2025,"Matt Chapman","SFG",11.6095119979588,0.8726347219198942,3.941953659057617,1.9141511917114258,12.482146719878694,5.856104850769043,1.515399101190269,16.29396648146212,36.147617153300125,3.698353615223041,29.586828921784328,"Matt Chapman",16505,656305
2025,"Alex Bregman","BOS",14.661785793275932,-1.9810911994427443,3.1200978755950928,1.667237639427185,12.680694593833188,4.787335515022278,1.9525737650692463,14.892989924177527,34.31359379810224,3.5107100735385695,28.085680588308556,"Alex Bregman",17678,608324
2025,"Max Muncy","LAD",18.079931910959097,0.4321548771113157,-2.9793665409088135,1.3740278482437134,18.512086788070413,-1.6053386926651,1.0706931967288256,11.512372579425573,29.48981387155971,3.017177018380045,24.13741614704036,"Max Muncy",13301,571970
2025,"Isaac Paredes","HOU",15.924773330753453,-2.7495143488049507,-2.6347389221191406,1.31458580493927,13.175258981948502,-1.3201531171798706,1.5452884398400784,11.786476688459516,25.186870993068226,2.5769321114121073,20.61545689129686,"Isaac Paredes",20036,670623
2025,"Caleb Durbin","MIL",0.46006666241318106,2.06444232724607,2.0381734371185303,1.8187006711959839,2.524508989659251,3.856874108314514,1.3567778868600726,14.588429803028703,22.326590787862543,2.2842896505657615,18.274317204526092,"Caleb Durbin",29646,702332
2025,"Ryan McMahon","- - -",-8.25307373906983,0.5715821385383606,6.054203987121582,2.1690664291381836,-7.681491600531469,8.223270416259766,1.842738339677453,17.542662978172302,19.92718013357805,2.038799912471986,16.310399299775888,"Ryan McMahon",15112,641857
2025,"Josh Jung","TEX",-4.503848508174436,-1.5354199912399054,4.272945404052734,1.863282322883606,-6.039268499414342,6.13622772693634,1.9725387319922447,15.04526998475194,17.114767944266184,1.7510549487105416,14.008439589684333,"Josh Jung",26299,673962
2025,"Alec Bohm","PHI",2.9958218232483906,-2.6618959307670593,-0.6162127256393433,1.6163688898086548,0.3339258924813313,1.0001561641693115,1.2718022363260388,13.674749439582229,16.28063373255891,1.6657125798244874,13.3257006385959,"Alec Bohm",21618,664761
2025,"Austin Riley","ATL",1.7194450681540396,-1.541934423148632,-0.3653295040130615,1.5237762928009033,0.17751064500540759,1.1584467887878418,1.2661371929571033,13.613837415352464,16.215932042102814,1.6590927871616814,13.272742297293451,"Austin Riley",18360,663586
2025,"Addison Barger","TOR",5.466834690415216,-0.17536881193518639,0.03577563911676407,1.0516685247421265,5.29146587848003,1.0874441638588905,1.1380031146109104,8.679963452741504,16.196876609691333,1.6571431779509338,13.25714542360747,"Addison Barger",24598,680718
2025,"Brett Baty","NYM",5.295453078606625,-0.03627916797995567,1.5002093315124512,0.9825099110603333,5.25917391062667,2.4827192425727844,0.7052978994324803,7.583547016605735,16.03073806923767,1.6401451260708089,13.121161008566471,"Brett Baty",26123,683146
2025,"Ernie Clement","TOR",-0.233534031532466,0.4522622190415859,4.567339897155762,1.0339502096176147,0.21872818750911982,5.6012901067733765,1.0900871939957142,8.314491307362914,15.224596795641125,1.5576667850796904,12.461334280637523,"Ernie Clement",20352,676391
2025,"Ke'Bryan Hayes","- - -",-23.932094144165582,-0.8833498004823923,17.013917922973633,2.1999306678771973,-24.815443944647974,19.21384859085083,1.6088723167777061,17.299014881253242,13.306291844233805,1.3614001813351109,10.891201450680887,"Ke'Bryan Hayes",18577,663647
2025,"Jazz Chisholm Jr.","NYY",10.012177335806253,0.3720942586660385,-2.121253490447998,0.408093124628067,10.384271594472292,-1.713160365819931,0.48315219953656197,3.6851774659007788,12.839440894089702,1.313635486585982,10.509083892687856,"Jazz Chisholm Jr.",20454,665862
