Season,Name,Team,Batting,Base Running,Fielding,Positional,Offense,Defense,League,Replacement,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
2025,"Nico Hoerner","CHC",7.11994626545583,4.517545199021697,10.127324104309082,2.2736618518829346,11.637491464477527,12.400985956192017,1.7958187479525805,19.309111680835485,45.14340784945761,4.618735584021403,36.94988467217122,"Nico Hoerner",21479,663538
2025,"Brice Turang","MIL",17.576497850448984,2.6125451177358627,-1.3942965269088745,2.264516592025757,20.189042968184847,0.8702200651168823,1.843971616588533,19.826863886788487,42.73009853667875,4.371823839224629,34.974590713797035,"Brice Turang",22186,668930
2025,"Ketel Marte","ARI",18.994003249658657,-3.197113098576665,0.7332879900932312,1.5054864883422852,15.796890151081993,2.2387744784355164,1.3001274531707168,13.979309560731053,33.31510164341928,3.4085518301782205,27.268414641425764,"Ketel Marte",13613,606466
2025,"Jazz Chisholm Jr.","NYY",6.602699091262253,2.954675778746605,5.539949893951416,1.4591901302337646,9.557374870008857,6.999140024185181,1.6171623207628727,12.3346849065274,30.50836212148431,3.1213872512817686,24.97109801025415,"Jazz Chisholm Jr.",20454,665862
2025,"Brendan Donovan","STL",13.671333562975079,-0.8012093100696802,1.1829026937484741,1.3871736526489258,12.870124252905399,2.5700763463974,1.1641664123162627,12.517420979216695,29.121787990835756,2.9795233650092356,23.836186920073885,"Brendan Donovan",24679,680977
2025,"Bryson Stott","PHI",0.16108074931725946,3.543150916695595,4.719569206237793,1.8741419315338135,3.7042316660128543,6.5937111377716064,1.4304234506562352,15.380286118015647,27.10865237245634,2.7735543972459467,22.188435177967573,"Bryson Stott",26294,681082
2025,"Xavier Edwards","MIA",1.2122244004703082,2.7079732567071915,6.42061185836792,1.3963185548782349,3.9201976571775,7.816930413246155,1.1981566725298762,12.882893124595284,25.818177867548815,2.641522705354959,21.132181642839672,"Xavier Edwards",22266,669364
2025,"Gleyber Torres","DET",9.9176521320477,-3.0915278531610966,-3.385559320449829,1.965591549873352,6.826124278886603,-1.419967770576477,2.3438871167600155,17.87767911143601,25.62772273650615,2.6220367619401492,20.976294095521194,"Gleyber Torres",16997,650402
2025,"Marcus Semien","TEX",-6.905414890848522,2.8880444820970297,4.505570411682129,1.9004337787628174,-4.017370408751492,6.406004190444946,2.132258467376232,16.26351046934724,20.784402718416924,2.1265045108759293,17.012036087007434,"Marcus Semien",12533,543760
2025,"Jake Cronenworth","SDP",5.531399073565896,-0.8027230333536863,-0.43424084782600403,1.6638082265853882,4.72867604021221,1.2295673787593842,1.229314411059022,13.217909257858992,20.40546708788961,2.0877346535668266,16.701877228534613,"Jake Cronenworth",18036,630105
